Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Lmhiekzj Xyjsogmutf, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 0
Fullname: Zpkdivwag Zhfylcb, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 0
Fullname: Tonlb Ydroe, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 0
Fullname: Npfibeo Hvzxasi, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 0
Fullname: Dteulqsiv Hybocafp, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 0
Fullname: Hniyxlwbvq Xesjpibtvr, Faculty: Graduate School of Business, Group: Group244, Avg Grade: 0
Fullname: Rzsna Ialjnkhu, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 0
Fullname: Xtvuacyz Lbdqfwrvcz, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 0
Fullname: Mjeoakbfgw Ukontbah, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 0
Fullname: Iqeybmpjn Dbnfkzjptm, Faculty: Faculty of Humanities, Group: Group215, Avg Grade: 0
Fullname: Xwvdubq Mgexcfhd, Faculty: Lyceum of HSE, Group: Group212, Avg Grade: 0
Fullname: Bkucgrdvqe Raqyvnfu, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 0
Fullname: Qfxourki Npqry, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 0
Fullname: Zkhiusdptv Cwinx, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 0
Fullname: Tzauvo Nohalcikpm, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 0
Fullname: Hxdeopty Mjqdsi, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 0
Fullname: Fuktesoi Zoamdwcjsk, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 0
Fullname: Ycavhqlufd Rujnfidwop, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 0
Fullname: Ihgdcj Doinvbczlw, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 0
Fullname: Fvitglwdm Lfmdpec, Faculty: Faculty of Creative Industries, Group: Group288, Avg Grade: 0
Fullname: Tgodwn Ldrpnuq, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 0
Fullname: Qwgsl Jbvim, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 0
Fullname: Pqwirboez Dghvftx, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 0
Fullname: Tfgwqiyp Mfpwdrtq, Faculty: Faculty of Creative Industries, Group: Group217, Avg Grade: 0
Fullname: Qlgrvzjbeu Vbrxyp, Faculty: Faculty of Law, Group: Group288, Avg Grade: 0
Fullname: Mpfhez Glryz, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Wnhmoi Ydsvauito, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 0
Fullname: Cpivedxmu Lraietzpj, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 0
Fullname: Jbgfmplqa Lugpxoczwi, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 0
Fullname: Hnyxlmc Ufcgxbpv, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 0
Fullname: Cefmuro Dorzl, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 0
Fullname: Bscprkdfa Gbakuxy, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 0
Fullname: Ftapzom Cyibdwon, Faculty: Faculty of Creative Industries, Group: Group288, Avg Grade: 0
Fullname: Zduvfmgs Pbuqe, Faculty: Faculty of Urban and Regional Development, Group: Group218, Avg Grade: 0
Fullname: Svpqyxjbh Wrcsz, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 0
Fullname: Yasjoc Fxmpus, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 0
Fullname: Nefjwuacq Ncpad, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 0
Fullname: Phuvk Egnsdroxi, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 0
Fullname: Zecsl Zjlqefvuig, Faculty: Faculty of Geography and Geo-information Technology, Group: Group212, Avg Grade: 0
Fullname: Gqsry Xcjbndusf, Faculty: Faculty of Humanities, Group: Group221, Avg Grade: 0
Fullname: Nwfep Kyltgu, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 0
Fullname: Vnflhwi Ntjoszpblu, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 0
Fullname: Frnicql Ckonjgvprl, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 0
Fullname: Stejou Vyrcqf, Faculty: Faculty of Mathematics, Group: Group244, Avg Grade: 0
Fullname: Vpjea Sbyia, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 0
Fullname: Jxwlr Fzstxcw, Faculty: Faculty of Mathematics, Group: Group221, Avg Grade: 0
Fullname: Difvex Aegfq, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 0
Fullname: Fkumhvis Cwusdyeg, Faculty: Higher School of Jurisprudence and Administration, Group: Group219, Avg Grade: 0
Fullname: Wlcjtvi Hlkqps, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 0
Fullname: Stavxnfo Efryochszk, Faculty: Faculty of Physics, Group: Group244, Avg Grade: 0
Fullname: Gqlneyb Aixgvwfeku, Faculty: Faculty of Physics, Group: Group218, Avg Grade: 0
Fullname: Tpqhfzc Rtzmu, Faculty: Lyceum of HSE, Group: Group215, Avg Grade: 0
Fullname: Arkethxfzd Ksvjyndcgq, Faculty: School of Foreign Languages, Group: Group219, Avg Grade: 0
Fullname: Jyeprazu Hfvmiyqogn, Faculty: Graduate School of Business, Group: Group218, Avg Grade: 0
Fullname: Huawvezor Arjdptw, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 0
Fullname: Hdcbr Jhtwb, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 0
Fullname: Wpocmfk Ycgue, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 0
Fullname: Qdljzt Eugdwnxvsc, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 0
Fullname: Ckbxgowzq Apbfqrwten, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 0
Fullname: Zwxyo Uhonzeidg, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 0
Fullname: Nmkrclbqej Lepizonhjy, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 0
Fullname: Nhzxgc Urtdp, Faculty: Faculty of Law, Group: Group213, Avg Grade: 0
Fullname: Dkjbw Qzfnvib, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 0
Fullname: Otleguam Royvaxh, Faculty: Graduate School of Business, Group: Group218, Avg Grade: 0
Fullname: Ezhstfuv Jfgtplzei, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 0
Fullname: Ilzytbfov Grjuzspwym, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 0
Fullname: Gkjzro Joienykzrv, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 0
Fullname: Ngbydfwxip Uckfilnd, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 0
Fullname: Kzjural Fxtkug, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 0
Fullname: Viponwdt Nzowbprgfm, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 0
Fullname: Pcbtwhik Egaplyu, Faculty: Faculty of Creative Industries, Group: Group217, Avg Grade: 0
Fullname: Jhtvacnrsx Hcdvnr, Faculty: Lyceum of HSE, Group: Group233, Avg Grade: 0
Fullname: Jqswie Dgbhvyifow, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 0
Fullname: Tojqfkp Aszfxw, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 0
Fullname: Pqhgo Dwempnj, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 0
Fullname: Jgkrfvilu Eqdpuym, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 0
Fullname: Chxmbzs Bftole, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 0
Fullname: Tiusbqnw Ketnvd, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 0
Fullname: Irbvzth Tzvyqsrng, Faculty: Faculty of World Economy and World Politics, Group: Group219, Avg Grade: 0
Fullname: Vcnpu Wsycaklt, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 0
Fullname: Aukid Dqopv, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 0
Fullname: Bekjgad Xdilphz, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 0
Fullname: Gxilsjcz Hjdkbiawmq, Faculty: Lyceum of HSE, Group: Group213, Avg Grade: 0
Fullname: Nivgpyrzh Rlkmzp, Faculty: Lyceum of HSE, Group: Group219, Avg Grade: 0
Fullname: Nolzgmwae Visqgpzuh, Faculty: Graduate School of Business, Group: Group233, Avg Grade: 0
Fullname: Shfwdczbt Qgvmuds, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 0
Fullname: Svodbnxkw Vhjuznlwdq, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 0
Fullname: Nlwshcer Lvmcnp, Faculty: Faculty of Law, Group: Group219, Avg Grade: 0
Fullname: Qtwzcefkvr Pguef, Faculty: Faculty of Creative Industries, Group: Group288, Avg Grade: 0
Fullname: Zoevr Iydohrqtfb, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 0
Fullname: Vtofknqxau Xgfhz, Faculty: Faculty of Creative Industries, Group: Group219, Avg Grade: 0
Fullname: Pgmwb Acbxzqi, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 0
Fullname: Hkbgrf Duveh, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 0
Fullname: Dpaucf Uypgmsclhi, Faculty: Faculty of Geography and Geo-information Technology, Group: Group212, Avg Grade: 0
Fullname: Olkwcmutja Ndcls, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 0
Fullname: Wfcedpitn Mokzd, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 0
Fullname: Cwnzvhlbdp Dqhvgr, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 0
Fullname: Ymzqnho Dgrmcowle, Faculty: Faculty of Humanities, Group: Group288, Avg Grade: 0
Fullname: Slhkjviq Gfsjr, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 0
Fullname: Fjxwsgoe Jitvy, Faculty: Faculty of Economic Sciences, Group: Group218, Avg Grade: 0
Fullname: Vfdyq Hygnvjqa, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 0
Fullname: Zgnxme Bmokxf, Faculty: Faculty of Creative Industries, Group: Group217, Avg Grade: 0
Fullname: Ywqmcoahk Kaulsyb, Faculty: Faculty of Law, Group: Group244, Avg Grade: 0
Fullname: Cxyobskpgq Oetwvmpy, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 0
Fullname: Hdwaom Kzrluygib, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group215, Avg Grade: 0
Fullname: Zfxwhidbq Ypvohu, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 0
Fullname: Rcifu Afoknsx, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 0
Fullname: Fwyovuj Kpsjfidv, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 0
Fullname: Kengliso Xdwufqjbgk, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 0
Fullname: Tcamngyo Anous, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 0
Fullname: Zgkbnum Zjxgufbp, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 0
Fullname: Czugmkfbie Rvmbqhw, Faculty: Faculty of Law, Group: Group221, Avg Grade: 0
Fullname: Vuitakqoze Iprqyjduns, Faculty: Higher School of Jurisprudence and Administration, Group: Group221, Avg Grade: 0
Fullname: Sbieyc Hzblgtj, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 0
Fullname: Jrgdvw Vgjpke, Faculty: Graduate School of Business, Group: Group233, Avg Grade: 0
Fullname: Tyfirosc Ukpqsvlh, Faculty: Faculty of World Economy and World Politics, Group: Group219, Avg Grade: 0
Fullname: Hvkqcmd Huazv, Faculty: Graduate School of Business, Group: Group244, Avg Grade: 0
Fullname: Qivumdnfo Skqrtygab, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 0
Fullname: Yvrsn Jwenoak, Faculty: Pre-university training faculty, Group: Group233, Avg Grade: 0
Fullname: Dextvuqwg Iyahvdtbo, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 0
Fullname: Musbyv Nzsoci, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 0
Fullname: Tqhmoar Okvuxy, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 0
Fullname: Cmsyikr Npvlfho, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 0
Fullname: Sjeyzduo Epfsbu, Faculty: Faculty of Mathematics, Group: Group212, Avg Grade: 0
Fullname: Jledugtsm Sevjuohp, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 0
Fullname: Zxjbqgohpd Gmvkxu, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 0
Fullname: Mtpjzb Trvxbl, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 0
Fullname: Dmurxi Dntci, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 0
Fullname: Sfgtd Xwanrug, Faculty: Lyceum of HSE, Group: Group219, Avg Grade: 0
Fullname: Hwegs Eiyvfprlht, Faculty: Faculty of Humanities, Group: Group215, Avg Grade: 0
Fullname: Efwdmqb Zteamp, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 0
Fullname: Pxuvfc Hmjlst, Faculty: Faculty of Geography and Geo-information Technology, Group: Group217, Avg Grade: 0
Fullname: Qajpiwx Krgshyen, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 0
Fullname: Nueiwslgmq Yktdso, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 0
Fullname: Peltvmkyq Rqxzmucv, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 0
Fullname: Wuhxfovmp Qmvygpi, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 0
Fullname: Jxckrlwqe Hizkjovpx, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 0
Fullname: Nzeohxfwaj Peomysgvb, Faculty: Graduate School of Business, Group: Group244, Avg Grade: 0
Fullname: Auyoz Dzticnyh, Faculty: School of Foreign Languages, Group: Group219, Avg Grade: 0
Fullname: Cxtjunvs Ktbhu, Faculty: Faculty of Creative Industries, Group: Group288, Avg Grade: 0
Fullname: Ensdtblmyj Gyjewkdqrs, Faculty: School of Foreign Languages, Group: Group244, Avg Grade: 0
Fullname: Cxvgwd Oqksr, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 0
Fullname: Lhybqpfeit Abjoifnvxe, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 0
Fullname: Igqhjayf Bxknohul, Faculty: Faculty of Law, Group: Group219, Avg Grade: 0
Fullname: Bcuqt Mzvguq, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 0
Fullname: Thupao Swnmbtzlvq, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 0
Fullname: Lctaoj Fatyn, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 0
Fullname: Phjvklouyd Wbaoi, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 0
Fullname: Rbmztdjon Doektu, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 0
Fullname: Bjifykmzq Nbgzoak, Faculty: Faculty of Law, Group: Group217, Avg Grade: 0
Fullname: Mtidoz Fqbncvl, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 0
Fullname: Tkxvcmo Xmcfop, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 0
Fullname: Mpdtx Fpxseb, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 0
Fullname: Upfhytw Dsbhliuok, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 0
Fullname: Msbul Psnqfabvt, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 0
Fullname: Hxcfdu Cmwxjayugr, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 0
Fullname: Fqrtwxb Okrmdiufpn, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 0
Fullname: Hxzpd Nljwkmhf, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 0
Fullname: Rzgmju Gqwrije, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 0
Fullname: Cdbsifgk Jaburey, Faculty: Faculty of Humanities, Group: Group233, Avg Grade: 0
Fullname: Csjtnz Tbyosuxv, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 0
Fullname: Zqodehi Tefknla, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 0
Fullname: Qeftvbhx Skgymja, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 0
Fullname: Scmezdprkn Jvoranpu, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 0
Fullname: Jzirvogpb Aukhfloei, Faculty: Faculty of Computer Science, Group: Group288, Avg Grade: 0
Fullname: Yqudtlbp Fasxydepwc, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 0
Fullname: Pzyioefc Dztvxqru, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 0
Fullname: Dygku Tuhnorekc, Faculty: Faculty of Humanities, Group: Group233, Avg Grade: 0
Fullname: Slmtkn Wyoupb, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 0
Fullname: Yazdke Wfvldzu, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 0
Fullname: Hnxcfeo Usqab, Faculty: Faculty of Humanities, Group: Group233, Avg Grade: 0
Fullname: Ilumyg Qlzrm, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 0
Fullname: Ygrfiql Mlvozp, Faculty: School of Foreign Languages, Group: Group244, Avg Grade: 0
Fullname: Ldpgbo Xpzqr, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 0
Fullname: Davebi Iljfuad, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 0
Fullname: Vwystexc Obvdlpsr, Faculty: Faculty of Social Sciences, Group: Group213, Avg Grade: 0
Fullname: Hrtkoze Phbwjksdq, Faculty: Faculty of Mathematics, Group: Group244, Avg Grade: 0
Fullname: Tajpdnxomy Anclzsxtvd, Faculty: Graduate School of Business, Group: Group233, Avg Grade: 0
Fullname: Imbhla Eiwpm, Faculty: Faculty of Law, Group: Group212, Avg Grade: 0
Fullname: Dnfsuyal Ntplhkyurx, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 0
Fullname: Hyrvusbkx Uqirsnmop, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 0
Fullname: Bqasuemhpc Ycnuqv, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 0
Fullname: Xyjsfcm Lcpabrqygf, Faculty: Faculty of Mathematics, Group: Group221, Avg Grade: 0
Fullname: Hjdcxur Fwquzntbvo, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 0
Fullname: Hpxwqrl Qyphrgkcx, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 0
Fullname: Jnosatb Flrbo, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 0
Fullname: Csljgbheqd Czmfsnd, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 0
Fullname: Twusvq Iuktosrpx, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 0
Fullname: Qpbrigfct Flcxbyko, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 0
Fullname: Klsqd Ywilaoqf, Faculty: Faculty of Urban and Regional Development, Group: Group217, Avg Grade: 0
