Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Bhsyxqevnj Wlqftxhnu, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 1
Fullname: Awhtecz Fqmho, Faculty: Faculty of Economic Sciences, Group: Group221, Avg Grade: 1
Fullname: Mzsdu Ubdlrzc, Faculty: Faculty of Mathematics, Group: Group221, Avg Grade: 1
Fullname: Lkciqf Mjvqizuwyr, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 1
Fullname: Dxgvaur Cjsovu, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 1
Fullname: Jzdwrhtkv Modypcqf, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 1
Fullname: Qhwogf Oxjintzdlu, Faculty: International Institute of Economics and Finance, Group: Group213, Avg Grade: 1
Fullname: Gfnvoi Bovxnl, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 1
Fullname: Tybunfa Krtlfum, Faculty: Faculty of Mathematics, Group: Group221, Avg Grade: 1
Fullname: Rvtokewf Equbin, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 1
Fullname: Nzxosmlc Bxzrletgna, Faculty: Lyceum of HSE, Group: Group221, Avg Grade: 1
Fullname: Nhdwvcutsb Sjxgphwd, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 1
Fullname: Zdhpvlujf Omhrfzc, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 1
Fullname: Wdxnkig Ojybq, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 1
Fullname: Rlnhy Cxnteuyvjd, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 1
Fullname: Aslfcqn Gwmyacid, Faculty: Faculty of Social Sciences, Group: Group212, Avg Grade: 1
Fullname: Gyodm Xfvoi, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 1
Fullname: Oqbnc Rdxpc, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 1
Fullname: Xzcdjsuv Sfmluoin, Faculty: Graduate School of Business, Group: Group244, Avg Grade: 1
Fullname: Mxzyfpivg Xdpbyac, Faculty: Lyceum of HSE, Group: Group221, Avg Grade: 1
Fullname: Nsckwlmdgx Uheinfb, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 1
Fullname: Khugd Atsmukcyb, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 1
Fullname: Asdeq Ehxagtzrd, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 1
Fullname: Mcxeyrziq Smipowef, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 1
Fullname: Upfnzkga Vfgdkpl, Faculty: Faculty of Mathematics, Group: Group221, Avg Grade: 1
Fullname: Aqpytcl Futygc, Faculty: Faculty of Law, Group: Group217, Avg Grade: 1
Fullname: Ohxyflnmt Haqtwnv, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 1
Fullname: Jmzfvx Ijncey, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 1
Fullname: Zwfydkxp Nifgh, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 1
Fullname: Mbldeytpc Iuvlm, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 1
Fullname: Ladrojpmeg Ezqlgodc, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 1
Fullname: Lcaigf Pmtaoidxs, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 1
Fullname: Yulatrkzxp Ekoijzgq, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 1
Fullname: Qtikcbvp Fuykq, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 1
Fullname: Nompr Qxzerutfsy, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 1
Fullname: Idofhjtxs Tmfswgdxrp, Faculty: School of Foreign Languages, Group: Group244, Avg Grade: 1
Fullname: Ybdkphov Xsnlva, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 1
Fullname: Edkamzybro Xznmctsfu, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 1
Fullname: Xyvcbpioum Wicfrktqum, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 1
Fullname: Fwnlvpmgis Ykohfzsbl, Faculty: International Institute of Economics and Finance, Group: Group213, Avg Grade: 1
Fullname: Fsmocjpr Mihnwuxvc, Faculty: Faculty of Law, Group: Group219, Avg Grade: 1
Fullname: Qysnbikfac Xqyno, Faculty: School of Foreign Languages, Group: Group288, Avg Grade: 1
Fullname: Hjqdxinmz Pxdrty, Faculty: Lyceum of HSE, Group: Group221, Avg Grade: 1
Fullname: Qzntjlpuo Vqdjtkwxf, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 1
Fullname: Dwemkgc Kyrewd, Faculty: Faculty of Humanities, Group: Group221, Avg Grade: 1
Fullname: Zohpb Hevgnm, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 1
Fullname: Yegfk Sgqxbhzco, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 1
Fullname: Ysxipa Mwfxtag, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 1
Fullname: Ijuoklac Sziqrxn, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 1
Fullname: Hruak Ombunzfpw, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 1
Fullname: Cueisqlntj Zfmbd, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 1
Fullname: Gnvti Fxeusvk, Faculty: Faculty of World Economy and World Politics, Group: Group213, Avg Grade: 1
Fullname: Aelhpvyd Xkzhvj, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 1
Fullname: Amzfhspnyx Opfzyc, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 1
Fullname: Gayoqjnve Skfxgwcm, Faculty: Faculty of Social Sciences, Group: Group213, Avg Grade: 1
Fullname: Tukzqgrb Pkhiqe, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 1
Fullname: Izngr Hdbucznx, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 1
Fullname: Ogikjdr Zwfalouce, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 1
Fullname: Gwmkejhisl Cxmel, Faculty: Lyceum of HSE, Group: Group233, Avg Grade: 1
Fullname: Wxjvsiytp Ktrghpsjdi, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 1
Fullname: Tsjfb Qvcam, Faculty: Faculty of Physics, Group: Group233, Avg Grade: 1
Fullname: Vhorcdqw Fmgnv, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 1
Fullname: Kqybr Afxmscohv, Faculty: Faculty of World Economy and World Politics, Group: Group215, Avg Grade: 1
Fullname: Cltpe Onerf, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 1
Fullname: Awunsvpy Levyswmuk, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 1
Fullname: Tciyxs Imgtu, Faculty: Lyceum of HSE, Group: Group215, Avg Grade: 1
Fullname: Imptd Whrkiys, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 1
Fullname: Cfrqtoey Jezsymnpg, Faculty: Pre-university training faculty, Group: Group221, Avg Grade: 1
Fullname: Rzqdjv Ejqnpu, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 1
Fullname: Qdwbneav Gmauvsx, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 1
Fullname: Amqiecgkv Jeiwudzf, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 1
Fullname: Norlds Ocrhmj, Faculty: International Institute of Economics and Finance, Group: Group219, Avg Grade: 1
Fullname: Qsjzyrv Amfed, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 1
Fullname: Avczsqn Itsxzdqpog, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 1
Fullname: Ctjuhnkls Bnhdk, Faculty: Lyceum of HSE, Group: Group213, Avg Grade: 1
Fullname: Gphoixtdjn Qivulfp, Faculty: International Institute of Economics and Finance, Group: Group219, Avg Grade: 1
Fullname: Lvakntw Sgfvlpoew, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 1
Fullname: Fbkhizs Yvpehma, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 1
Fullname: Ogvkt Ctjxpek, Faculty: Faculty of Creative Industries, Group: Group218, Avg Grade: 1
Fullname: Cjgmtuszhr Jeocqbpu, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 1
Fullname: Jsaciu Degsjbk, Faculty: Faculty of Biology and Biotechnology, Group: Group212, Avg Grade: 1
Fullname: Esajchom Epqyxbkr, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 1
Fullname: Glfisvwq Pblyqcme, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 1
Fullname: Iajkrtbw Zdyjsu, Faculty: Graduate School of Business, Group: Group233, Avg Grade: 1
Fullname: Oeahbznud Ufzcvke, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 1
Fullname: Hgmcayk Pwofmbtaev, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 1
Fullname: Helwuovkqn Twcblnaki, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 1
Fullname: Txdmzyroh Tnmsfyx, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 1
Fullname: Gnhpufr Wgtulbq, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 1
Fullname: Vjtxepmq Sqdrlhfx, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 1
Fullname: Tkvyho Zvkhrjf, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 1
Fullname: Hlsrkbfop Wqimbsaglt, Faculty: Lyceum of HSE, Group: Group213, Avg Grade: 1
Fullname: Npjkoid Fhkomgtzvn, Faculty: Faculty of Chemistry, Group: Group233, Avg Grade: 1
Fullname: Mveyj Joqnbgt, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 1
Fullname: Zkamdclvh Hokcl, Faculty: Faculty of Urban and Regional Development, Group: Group218, Avg Grade: 1
Fullname: Fsdjrpaxqe Umdzyljt, Faculty: Faculty of Chemistry, Group: Group217, Avg Grade: 1
Fullname: Kqyvah Vmkdntuh, Faculty: Faculty of Law, Group: Group212, Avg Grade: 1
Fullname: Irxsjodkqm Viracmu, Faculty: Faculty of Urban and Regional Development, Group: Group218, Avg Grade: 1
Fullname: Kzlvr Rmnbqvpco, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 1
Fullname: Tzirwmuxph Yalbc, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 1
Fullname: Yrtouqwcpd Dylhjbp, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 1
Fullname: Mafkylwip Txpwi, Faculty: Faculty of Law, Group: Group213, Avg Grade: 1
Fullname: Qxgaetbp Ofrei, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 1
Fullname: Oujfvheb Oityhapfz, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 1
Fullname: Plwsgejdcz Vpsidcjh, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 1
Fullname: Odzuehlmip Ijbexhrlp, Faculty: Faculty of Humanities, Group: Group215, Avg Grade: 1
Fullname: Nivbodecq Mvpbcs, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 1
Fullname: Fxcdi Nidmt, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 1
Fullname: Zrtxagwpkq Wgyahfmd, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 1
Fullname: Lcuhiz Rwpce, Faculty: Faculty of Physics, Group: Group233, Avg Grade: 1
Fullname: Lzjkbr Lsxdgm, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 1
Fullname: Gxnks Ybsgtzkn, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 1
Fullname: Rugbmpzq Qkhbn, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 1
Fullname: Ehcipnlybt Klrypaxm, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 1
Fullname: Xkgbrvcemd Cxjzpmr, Faculty: Higher School of Jurisprudence and Administration, Group: Group288, Avg Grade: 1
Fullname: Enbvicmr Ikmlo, Faculty: Faculty of Geography and Geo-information Technology, Group: Group212, Avg Grade: 1
Fullname: Lhsezvri Embjsh, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 1
Fullname: Shkzjp Qlreav, Faculty: Faculty of Law, Group: Group219, Avg Grade: 1
Fullname: Gkwpym Umhjkprqg, Faculty: Faculty of Geography and Geo-information Technology, Group: Group212, Avg Grade: 1
Fullname: Gyxkf Ljpnzdgy, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 1
Fullname: Fdvozugbt Uiwthgl, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 1
Fullname: Swmxpr Gxrnhwjdaz, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 1
Fullname: Pfctvrx Gvrwncbij, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 1
Fullname: Dwiqhteyfz Pnretcmvl, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 1
Fullname: Ftphelmoq Fuwnmc, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 1
Fullname: Arxjytd Xysiunot, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 1
Fullname: Rtpohlinj Ghufj, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 1
Fullname: Tgdcizhrx Kpwofrzd, Faculty: Faculty of Law, Group: Group212, Avg Grade: 1
Fullname: Knegjtp Owfaushlm, Faculty: Faculty of Creative Industries, Group: Group217, Avg Grade: 1
Fullname: Tnvazfb Nbcwadvk, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 1
Fullname: Wsjre Fqesw, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 1
Fullname: Wltekfxhs Gazcte, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 1
Fullname: Zdcbmwik Keqzm, Faculty: Faculty of Law, Group: Group212, Avg Grade: 1
Fullname: Orbfn Lzrvwxmao, Faculty: Faculty of Humanities, Group: Group221, Avg Grade: 1
Fullname: Anblutegcx Vyfectw, Faculty: Faculty of Humanities, Group: Group233, Avg Grade: 1
Fullname: Zkqunepld Lkxymjae, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 1
Fullname: Rwmdcayfqp Tulocd, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 1
Fullname: Tpohxlb Xbeqh, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group217, Avg Grade: 1
Fullname: Rngwxf Hxwrogz, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 1
Fullname: Keodcvghjs Yubrijfkmg, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 1
Fullname: Jrseqblp Emxysf, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 1
Fullname: Jxonpldha Syznrx, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 1
Fullname: Lhukpbg Svymbtj, Faculty: Pre-university training faculty, Group: Group244, Avg Grade: 1
Fullname: Ndhxlt Nqgcr, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 1
Fullname: Jocytmlk Nshtdmpaix, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 1
Fullname: Lkegwu Mysau, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 1
Fullname: Srkxp Nltavzdome, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 1
Fullname: Ztmuecpvh Nijtlv, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 1
Fullname: Xpyoz Ofywjim, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 1
Fullname: Npzsral Nqtkape, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 1
Fullname: Jtoumas Tcvoblxrmk, Faculty: Higher School of Jurisprudence and Administration, Group: Group288, Avg Grade: 1
Fullname: Gmobi Usbxndortm, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 1
Fullname: Kodurnxqg Ijdwxq, Faculty: Faculty of Law, Group: Group221, Avg Grade: 1
Fullname: Kqsar Jevnor, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 1
Fullname: Iberqmdzog Skpdo, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 1
Fullname: Ecqxslatp Imdrobyz, Faculty: Faculty of Law, Group: Group215, Avg Grade: 1
Fullname: Uwlsc Cmpdtxkjr, Faculty: Faculty of Chemistry, Group: Group217, Avg Grade: 1
Fullname: Fpctwiky Oenfpvmdzw, Faculty: Faculty of Physics, Group: Group215, Avg Grade: 1
Fullname: Qrndelyo Hvljref, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 1
Fullname: Cvquen Arkcxb, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 1
Fullname: Tryksaep Mshqguekrz, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 1
Fullname: Jxhmdrqgz Xzbgpl, Faculty: Faculty of Humanities, Group: Group244, Avg Grade: 1
Fullname: Flhcztquxy Pucwngqmvk, Faculty: Pre-university training faculty, Group: Group233, Avg Grade: 1
Fullname: Yqubkxvcna Elonbm, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 1
Fullname: Iudkgal Svjnqwxa, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 1
Fullname: Moiaflhvkz Pcbsuek, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 1
Fullname: Jhnkdgvw Stiyxuj, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 1
Fullname: Zvwfadbjo Hotqb, Faculty: Faculty of Mathematics, Group: Group213, Avg Grade: 1
Fullname: Ekvbmlrw Smjfv, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 1
Fullname: Hvnukgapfs Pzwroas, Faculty: Faculty of Humanities, Group: Group244, Avg Grade: 1
Fullname: Upqfet Eiyhqgjrb, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 1
Fullname: Mqrdcwybvk Itezlny, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 1
Fullname: Luavz Buvmdsczq, Faculty: Faculty of Biology and Biotechnology, Group: Group218, Avg Grade: 1
Fullname: Oklchf Dkzavgp, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 1
Fullname: Ohaqubrm Tpchbrm, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 1
Fullname: Gltjauwpdi Fqreliom, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 1
Fullname: Nsurpabfz Qbladeojs, Faculty: Faculty of Economic Sciences, Group: Group221, Avg Grade: 1
Fullname: Dvtmqzoay Tafck, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 1
Fullname: Fbalnquzvd Gatxnrwikq, Faculty: Lyceum of HSE, Group: Group233, Avg Grade: 1
Fullname: Rpcjmtfdv Qfeczsvw, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 1
Fullname: Yewkjims Mckiuxv, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 1
Fullname: Eazqkoglhx Nevzqtopyx, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 1
Fullname: Dpcxwj Qyozjba, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 1
Fullname: Fjqkilb Cvmqsujp, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 1
Fullname: Ybldgcn Wxlcad, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 1
Fullname: Myvwoqpgt Yfves, Faculty: Lyceum of HSE, Group: Group215, Avg Grade: 1
Fullname: Oyugdfa Wqucyfvjp, Faculty: School of Foreign Languages, Group: Group244, Avg Grade: 1
Fullname: Ynevwsorzp Qopml, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group233, Avg Grade: 1
Fullname: Idoqscujn Ezgwbivp, Faculty: Faculty of World Economy and World Politics, Group: Group213, Avg Grade: 1
Fullname: Fuygs Qtlnbeszmd, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 1
Fullname: Oxqphblymg Ubcrxh, Faculty: Faculty of World Economy and World Politics, Group: Group215, Avg Grade: 1
